Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
200203,5.902,7.7399,7.8479,8.0346,9.8896,8.6759,8.9921,7.7951,7.7805,12.4395,8.3868,6.8668,7.2075,7.3256,9.4125,6.805,6.7834,5.8688,5.076,7.7103,3.0511,5.698,4.1252,6.4009,2.9457
200204,-9.4796,0.2888,2.3702,3.4256,5.4969,-4.9043,0.5281,3.5634,4.4076,4.5534,-5.0038,1.3284,1.4505,1.1003,-0.3521,-3.3716,1.0567,-0.7811,-0.974,-0.5279,-7.8846,-3.8915,0.6307,-1.8273,-16.5455
200205,-7.2214,-5.4142,-2.3851,0.9685,0.1944,-7.4745,-5.6106,-4.0945,-3.1342,-6.2014,-5.7148,-3.1752,-3.6181,-2.3255,-3.5242,-3.2601,-0.2994,-0.2724,-1.6209,1.1646,-1.4268,0.3468,0.1427,2.6425,-6.0144
200206,-9.1292,-6.1423,-0.7773,0.4685,-1.0511,-8.0368,-5.4079,-1.5364,-1.4435,-3.4527,-7.4693,-7.4155,-5.5529,-4.425,-7.2494,-9.5331,-7.3787,-6.7488,-5.4684,-10.0458,-7.579,-4.7106,-5.6695,-10.7337,-14.0749
200207,-19.3575,-15.6697,-14.1824,-11.3829,-12.1466,-16.2006,-16.7483,-14.0182,-15.6084,-19.2522,-8.4828,-10.1355,-11.423,-13.4381,-15.8225,-10.7409,-8.257,-10.5294,-11.0624,-18.4433,-5.1795,-10.072,-7.6327,-9.9409,-14.3171
200208,0.7868,-1.7997,-2.7185,-0.3476,-2.1003,0.1532,0.8488,-0.5275,0.9729,-0.7562,0.2678,-0.1153,2.5479,2.1058,3.9952,-1.0155,-0.2214,1.3565,0.1756,5.1122,0.2196,0.0917,1.4978,4.1415,7.9068
200209,-10.9339,-7.8229,-7.9953,-6.7417,-6.8466,-8.0064,-6.7321,-5.8059,-8.385,-7.8177,-7.9202,-8.479,-9.343,-7.0444,-10.1227,-8.5565,-8.9482,-12.6596,-11.5405,-21.8125,-10.9961,-11.4664,-8.3629,-8.6523,-8.8729
200210,5.749,4.8452,3.37,1.4499,1.2914,9.8323,3.0423,3.8717,2.1306,-2.2431,6.5884,3.202,6.023,2.9605,-0.594,6.8216,5.7845,3.0729,4.1949,3.2292,9.6387,10.82,3.3654,6.7784,9.3592
200211,17.8994,12.453,10.4896,7.9548,9.3667,13.1496,10.4032,7.9747,5.9997,6.0077,9.7699,7.6871,6.2224,6.2791,11.045,9.6226,7.2255,9.5638,8.6306,15.5161,4.6688,6.2332,4.8721,6.8492,7.2204
200212,-10.0242,-5.8531,-5.4734,-1.7989,-2.3744,-10.2092,-6.9562,-4.7302,-3.2011,-3.3971,-7.5011,-4.4117,-2.7549,-4.0395,-5.9605,-7.198,-4.9502,-3.4805,-4.4461,-1.8456,-6.3155,-5.9663,-3.1304,-4.7013,-8.4045
200301,-0.2981,-0.6219,-1.787,-0.4982,0.2268,-3.521,-3.1399,-2.6821,-2.0862,-3.2029,-1.6671,-3.798,-3.2585,-3.978,-3.8166,-1.3619,-3.1022,0.007,-2.9972,-6.4714,-2.8004,-2.7476,-1.6056,-5.1067,-4.743
200302,-6.4579,-2.8193,-2.1461,-1.4412,-2.3393,-2.6721,-1.7927,-2.1851,-2.7437,-6.6572,-4.1669,-0.9109,-2.187,-3.8013,-3.0832,-3.0798,-1.6608,-2.0816,-1.2464,-6.8624,-0.5328,-3.8576,-2.8716,-3.8423,-5.3043
200303,1.8575,1.6902,0.5346,1.7231,-0.164,2.5873,0.5174,0.4357,1.8242,-0.9529,3.2242,0.7127,-0.0623,-0.3994,0.9505,1.3266,-0.6901,0.9052,1.4381,-4.2969,1.9726,0.1346,1.0653,-0.9491,-3.385
200304,12.359,11.1907,7.9853,7.2098,9.6408,10.2649,9.6451,9.0754,9.6636,9.4,8.8005,8.3801,9.7247,12.1266,10.6261,8.9099,7.4263,10.5779,7.6115,8.7275,7.1768,9.6302,8.4025,10.6574,13.3856
200305,20.5518,14.7345,11.7961,9.9744,11.1742,12.9261,10.3399,11.1187,9.3984,9.8087,8.7648,8.6645,9.1392,10.2473,8.293,10.2647,9.9516,8.9426,9.7126,9.3329,4.2807,6.5241,6.453,6.571,7.3541
200306,6.5423,4.3056,4.8842,3.8178,5.9214,1.8822,0.3812,1.1598,2.5008,4.0842,2.6212,1.9013,0.1193,0.9411,3.8797,1.3005,0.6823,-0.1401,-0.6935,8.0957,0.9689,2.0897,2.5832,-0.9499,3.2236
200307,8.9956,7.8425,8.4781,9.2763,7.5361,8.0176,5.7202,6.1202,6.3732,7.6362,7.6427,4.8259,1.6683,4.0643,2.995,3.8031,4.1113,3.1218,6.0373,1.2671,1.215,3.8397,1.2405,-1.3978,2.8464
200308,4.5161,4.913,3.9593,4.5168,7.1888,4.4006,3.0474,5.2816,5.2029,6.2878,4.1162,3.9742,4.271,8.6807,7.6944,5.0977,3.702,4.1862,5.0053,9.5859,1.9522,0.8381,1.0442,2.0792,4.033
200309,3.3198,0.1851,0.2473,2.336,4.7159,-2.3116,-2.1702,-2.4164,-4.3916,-1.1714,-1.991,-2.8207,-1.9342,-1.7653,-0.4745,-1.7834,-2.2023,-1.0461,-1.0703,0.2092,-0.6421,-1.2809,-1.0027,-3.391,-3.6299
200310,5.9166,8.9537,7.4736,10.9178,11.3374,9.4184,7.4269,6.7473,10.4946,10.9795,9.158,6.3015,6.4925,10.2498,11.989,7.7692,8.6497,8.5436,9.3755,8.1687,3.9931,7.522,8.2701,5.6253,4.5567
200311,2.6671,3.4209,4.947,3.6168,6.9356,2.6162,3.5519,2.9737,4.028,3.6871,3.7403,3.0262,1.9229,5.4905,3.0991,1.2885,2.9714,3.6834,3.4275,3.8742,0.8764,0.442,1.0525,0.5637,4.8633
200312,0.3151,2.6583,2.951,1.4473,4.3505,1.3666,2.7274,2.4825,2.3417,3.5316,-0.5221,2.6469,4.1441,1.8528,8.3219,0.8617,3.2406,2.6161,5.0948,2.8161,4.5969,5.0768,4.8788,7.4261,6.4486
200401,5.9319,6.3134,5.4871,6.3019,8.3273,3.3305,3.8217,3.1809,4.1562,7.3136,3.2379,1.9663,1.7986,3.4212,6.3,1.7062,1.494,4.4991,2.6691,4.7842,1.4738,1.4384,2.9621,1.3093,3.8214
200402,0.5364,0.1495,-0.0117,0.9958,0.0344,1.1337,1.8746,0.9442,-0.3434,0.3001,0.0132,2.5867,3.7905,1.8559,0.5522,2.3508,2.0781,2.2273,3.4836,0.7357,1.0453,2.199,1.2535,1.8875,4.2227
200403,-1.5455,-0.5162,-0.7561,0.5291,-0.8491,2.3731,1.8307,-0.7372,1.5079,1.5005,1.6136,0.7102,0.1757,0.2771,0.8824,0.4091,-0.7992,1.1226,-1.0553,-1.1705,-2.3124,-0.7762,-1.6678,0.2981,-1.3178
200404,-4.1772,-5.1726,-3.3784,-3.8621,-6.5732,-3.9933,-4.5124,-2.202,-4.346,-8.4811,-1.8359,-2.8351,-3.0562,-5.7159,-6.4646,-1.5369,-4.6114,-3.9985,-2.7383,-3.5819,0.297,-3.18,-3.1705,-2.3682,-0.95
200405,-2.0683,-0.5451,0.2241,-0.6437,0.7762,1.5982,1.3816,1.4342,1.168,3.8113,1.4327,2.3546,2.1228,1.5453,1.7503,1.1512,2.1709,2.6958,1.2713,4.0078,1.3912,1.0838,0.4055,0.5497,0.2759
200406,1.2565,4.6768,4.2282,3.203,4.1527,3.2209,5.0377,5.8712,5.4196,8.3579,2.2427,4.4778,1.7686,2.202,4.8007,1.4785,2.5534,2.4586,3.3098,4.2121,1.4103,1.5192,0.3226,3.2546,2.8803
200407,-12.7666,-7.6593,-6.7661,-5.4728,-4.3147,-8.9757,-8.1533,-6.1548,-4.7865,-4.0441,-8.8584,-5.7898,-3.3752,-2.6241,-4.5368,-6.0978,-5.362,-4.056,-5.847,-1.7922,-4.9568,-1.4857,-0.7905,-1.9455,-1.3866
200408,-1.5872,-0.7855,-0.9757,-1.5499,-1.8232,-4.469,-1.4895,0.2043,0.338,0.6744,-2.3723,-1.6258,0.8712,0.4931,-1.6374,-1.6169,-0.834,0.4675,0.7631,0.0961,-0.3458,1.6794,1.0412,0.9609,0.1897
200409,4.7232,4.2562,5.4254,4.1464,3.7401,8.3323,5.4458,5.3655,4.3529,4.0377,4.0801,4.6697,3.6809,3.0614,2.6987,2.9616,3.0746,4.6163,3.0395,3.355,0.0676,1.4906,1.7894,1.3097,4.1379
200410,1.1138,2.1885,3.2287,0.492,0.5448,3.7213,3.176,1.6732,0.0325,2.8321,2.2169,4.1585,1.8535,0.646,1.1685,3.9904,2.7153,1.1708,1.3778,-0.3649,1.4502,0.6563,3.3593,0.2906,2.249
200411,10.7335,8.3117,8.1598,7.5578,9.6887,7.3707,9.5672,9.1603,9.3319,11.1745,5.762,7.0877,7.4688,6.9564,9.6137,5.267,7.1431,7.6156,7.2758,9.3725,3.0368,4.4169,5.727,3.5029,6.1602
200412,5.3917,4.5256,3.9912,3.1161,6.249,3.494,3.236,2.4121,2.4124,3.722,5.3626,3.57,1.4708,2.3713,4.4359,4.3332,4.2165,4.1795,5.226,3.0583,3.8245,2.7544,1.4075,5.5346,2.3747
200501,-6.4052,-4.0873,-4.0958,-3.0131,-1.3454,-5.5185,-3.0605,-4.1234,-2.7885,-2.4274,-3.4928,-3.9494,-3.2085,-0.8579,-3.1699,-2.8061,-3.7406,-3.0136,-1.7666,-2.0284,-3.1901,-1.5336,-1.6264,-2.2942,-0.1423
200502,-0.9501,-0.3123,-0.5335,1.368,3.0346,2.3609,1.4276,2.4281,4.4345,3.3381,0.674,3.0108,3.6773,2.039,2.082,1.9925,2.1514,3.5017,3.3788,4.9193,0.7093,4.7755,2.6351,0.4871,4.9732
200503,-5.7221,-2.9165,-3.2288,-2.3933,-2.4147,-4.2979,-2.2107,-2.4569,-0.7492,-1.3665,-1.7617,-2.5107,-2.4345,-2.5229,-0.1496,-2.2082,-0.1158,0.722,-2.3996,-1.6746,-1.1427,-3.7847,-0.6982,-0.3517,-0.775
200504,-5.463,-6.8085,-5.321,-6.7577,-6.5979,-7.6294,-6.2494,-6.2724,-5.8763,-5.8598,-5.2029,-3.9527,-5.5616,-5.3894,-4.2085,-3.8601,-4.6116,-3.9672,-2.6506,-3.1524,-1.04,-2.3582,-2.1558,-1.0404,-3.044
200505,6.7454,6.1644,4.8606,3.7264,5.5122,9.5245,8.0806,6.6821,5.7699,7.0186,6.0985,6.2787,5.1174,4.5675,7.262,6.1961,6.0259,5.4503,6.5241,5.1442,3.8382,2.7446,1.2412,2.2305,3.7815
200506,3.6993,3.6436,4.579,4.2564,5.3507,2.0585,4.3745,4.4424,4.2843,4.0639,2.1893,2.3124,3.2279,4.1984,3.577,1.1961,1.6993,3.549,4.4439,2.9844,-1.6377,1.2612,1.5176,1.4279,3.0806
200507,7.8916,7.7069,7.0112,6.9321,6.8253,6.8186,6.7614,7.4244,5.9098,6.9316,4.5308,6.258,6.7382,4.7624,4.7401,5.9412,5.3696,5.2268,7.0935,5.1317,4.7103,2.8863,1.0079,3.8387,4.2617
200508,-2.3961,-0.4475,-1.4184,-0.9023,-0.8273,-2.6928,-0.8303,-1.407,-1.5689,-2.134,-2.4558,-0.4923,-0.876,-1.3092,-0.3966,-1.7228,-0.5893,-0.2744,1.0608,-1.4883,-1.5316,-0.9629,-0.7164,0.8742,-0.6348
200509,1.1636,1.8223,0.153,1.2437,-0.8923,0.3023,1.135,1.0325,0.4643,0.496,-0.8187,2.2247,1.1747,-0.6839,0.397,0.5475,-0.6514,1.8406,3.6635,1.7484,-0.2278,1.2572,1.4658,1.3401,2.5182
200510,-3.8949,-3.2378,-2.7796,-2.0246,-2.2219,-3.3332,-1.8685,-3.1728,-2.8687,-2.8992,-3.1552,-3.9547,-1.6527,-3.6596,-3.4852,-1.0667,-3.5106,-2.664,-4.7083,-3.6335,-0.3226,-3.0499,-1.332,-1.2597,-1.4122
200511,4.8392,4.7599,4.8782,4.0076,3.5751,5.2704,4.7548,4.8207,4.9314,3.5154,7.0288,5.8912,4.4168,4.3561,1.671,5.4029,4.812,3.803,2.8116,4.8656,3.5866,4.1818,3.8194,3.3908,2.2904
200512,-0.495,0.4267,-0.419,0.2177,0.604,0.0788,-0.9367,-0.4211,-0.635,-0.6188,0.5508,0.9055,0.7281,0.4759,1.0741,0.4309,1.5145,1.7021,2.2253,0.7113,-0.9348,0.0669,0.7376,0.6589,-0.3621
200601,11.4767,9.3157,8.526,8.0774,8.3009,6.8367,8.7175,10.354,9.905,7.8221,5.6253,8.2504,9.0207,4.6978,6.1594,5.3167,4.8578,4.9535,3.8629,4.6341,1.2339,2.4422,1.6524,5.307,4.13
200602,-0.3432,0.9289,-0.2699,-0.582,0.2943,-0.0127,-0.2948,-1.1863,0.4177,-1.8467,0.6707,-1.7858,-0.2008,-1.0183,-1.5966,0.6494,-0.4189,-0.2924,-2.2712,1.3133,-0.2169,0.4947,1.0714,0.262,-0.9312
200603,4.0731,5.516,4.441,5.4758,6.6103,3.2133,5.3332,6.3755,5.3062,4.1091,4.9293,3.8672,2.8123,2.8262,1.7588,3.5019,2.4368,2.7387,2.0407,2.6011,0.8692,1.9685,1.2576,1.0742,0.8872
200604,-1.1519,-1.376,0.2039,0.4692,1.7518,-0.7041,0.8137,3.6036,-1.1199,2.5674,-1.2258,-0.4034,2.2508,-0.4289,2.6479,0.1607,0.2343,1.1208,3.1951,3.2573,-0.822,2.2234,2.5743,2.0828,4.8649
200605,-9.3232,-6.4108,-4.3521,-4.4542,-3.961,-6.2277,-6.0307,-4.2626,-5.2759,-3.0783,-6.1978,-4.8788,-4.0867,-3.1861,-1.8305,-5.5014,-2.8107,-2.6554,-1.9492,-2.7228,-2.8474,-2.7082,-2.461,-1.2692,-2.6494
200606,-0.8939,-0.9853,-0.6692,-0.1251,-0.2917,0.1002,1.4094,-0.0544,0.4551,-0.1876,-0.8016,-0.6463,-0.3252,0.2882,0.2609,-0.3516,-1.7532,-1.0206,0.1749,-0.7195,0.3611,-0.781,0.5697,1.2091,1.1344
200607,-5.7617,-3.4189,-3.5458,-2.1807,-2.5483,-5.2183,-4.4795,-2.963,-1.7004,-3.6194,-6.279,-2.9078,-4.2843,-1.8808,-1.3027,-4.8237,-3.0157,-2.544,-3.151,-1.3271,-1.0093,1.6211,1.4424,1.8298,3.8005
200608,3.3871,2.4495,3.1564,2.5557,2.7718,3.3887,2.3908,3.2865,3.3605,1.7984,2.4432,2.1354,2.1455,2.8831,2.0705,1.4621,3.3521,0.3382,3.2049,2.6734,4.2131,1.9623,2.5234,0.0842,0.4874
200609,-0.2748,0.2434,-0.1077,0.7702,2.0453,0.8296,1.4199,1.0646,1.7156,1.1914,2.2695,0.1586,1.2192,1.064,1.0316,1.9554,2.7925,1.1637,1.1784,0.8843,2.5937,2.7799,1.8864,2.3119,4.2635
200610,7.0618,6.0442,6.1193,4.6285,5.3751,6.2086,5.2333,4.8274,4.7705,4.6581,5.7606,4.1252,3.9971,3.6501,5.3157,4.335,4.7491,3.6184,2.8583,3.2116,3.2064,2.2193,3.8233,3.562,5.0557
200611,1.1595,3.4419,1.6694,2.0855,2.7173,1.6723,3.0705,3.008,3.2702,2.9192,3.7008,3.8778,4.5606,3.9172,3.5106,3.8239,4.1684,3.5369,2.2722,4.7527,0.9683,2.2394,2.551,2.0664,-0.2085
200612,0.2778,0.9499,1.6502,2.2254,3.6237,-2.1515,-0.7853,1.0556,0.3723,1.6309,-1.0565,-0.111,0.9699,1.0658,1.0558,-1.0822,0.311,-0.4746,1.9364,2.4528,-0.0518,1.3338,3.4544,2.7363,3.564
200701,1.4114,0.1526,0.1555,0.4604,3.1373,2.1845,1.4446,1.5949,0.8963,2.5134,3.7594,3.0693,1.8343,3.7988,0.8703,4.3227,3.5923,2.034,2.5675,2.0417,2.1449,1.0893,0.9699,0.3178,3.7801
200702,-0.7787,-0.5839,-1.0946,-0.758,0.0924,-0.9107,-0.1859,0.2489,-1.5772,0.596,0.4489,0.5079,1.3757,0.4025,0.4739,-0.4371,0.217,1.0376,-0.0337,0.6457,-2.4054,-1.5049,-3.0588,-1.2547,-2.9922
200703,0.5575,-0.0819,1.0552,1.101,0.78,1.0193,1.4276,-0.327,1.112,-1.1145,2.6669,2.0867,1.8719,1.2462,1.4066,1.0306,1.0666,0.6053,0.07,3.4406,0.5633,1.1433,2.6097,1,0.7595
200704,3.2963,0.1622,0.5909,-0.0896,1.7295,2.344,2.716,1.3907,0.7027,2.2933,3.3111,4.2707,4.0979,3.0926,2.6795,4.4302,3.8794,4.3948,5.7096,2.6158,5.2238,4.2563,4.0774,2.7249,3.7894
200705,2.1283,3.4562,2.5925,3.0674,3.0247,3.4947,4.0934,4.2033,2.2375,3.4518,6.9736,4.8122,5.2463,4.6949,3.6806,4.465,3.3343,4.5675,4.9002,2.5166,2.5377,4.1679,3.8155,3.611,3.5278
200706,0.3633,-0.3006,-0.8538,-0.6991,0.2736,-1.2341,-1.8372,-1.2807,-2.5458,-2.0011,-0.8375,0.1041,-0.5589,-1.8532,-2.7162,-0.6118,-2.2069,-3.1537,-2.809,-1.7342,-1.5498,-0.7285,-2.0571,-3.0381,-1.8229
200707,-5.5975,-6.5019,-6.4098,-6.9452,-7.8203,-4.6437,-5.9474,-5.5368,-6.963,-9.8031,-3.2916,-3.2661,-5.1492,-5.806,-7.3618,-2.6251,-4.5913,-6.032,-5.0467,-7.2121,-1.2188,-1.405,-4.715,-4.6366,-5.2413
200708,0.7623,1.3744,1.1162,0.8545,-3.1344,2.3967,2.5988,2.5007,3.6143,-1.1828,-0.4597,2.7837,0.3295,0.3612,-3.5791,1.4947,0.3505,-1.6717,-1.0251,-1.0762,1.9601,2.3426,1.6309,1.7076,-0.1523
200709,2.2829,2.2766,0.3121,0.9576,-1.097,2.94,0.9083,0.6646,0.9417,-0.5142,3.0378,3.3406,2.015,1.5809,1.58,3.3927,2.6005,1.7487,2.279,0.6396,5.0431,3.7582,2.8873,2.6409,4.4804
200710,3.4852,1.112,0.1733,-0.0127,-0.8925,3.7098,4.5253,0.989,1.7845,-0.2041,3.9871,1.9605,4.0716,1.1692,3.704,2.6626,2.1857,2.0081,2.4903,-1.8995,4.6093,1.6123,0.7893,0.6987,-0.5628
200711,-9.6197,-8.7258,-7.7843,-7.9072,-8.9932,-6.7296,-6.8583,-6.2399,-6.7711,-8.7329,-6.9732,-6.2578,-5.974,-5.1001,-5.1978,-4.1946,-4.6086,-7.1922,-5.7423,-6.554,-3.6069,-2.4054,-5.3348,-5.1371,-6.0518
200712,-1.1275,0.8463,-1.6916,-0.5166,-0.985,0.8934,0.1051,0.133,0.7679,-1.0452,-1.8061,-0.754,-0.5918,-0.9184,-0.3976,-0.1665,0.1015,-3.2584,-1.3379,-2.1901,-0.9332,0.2585,-1.1497,-1.1739,0.6763
200801,-11.1803,-8.4833,-7.1662,-4.7066,-4.712,-9.6106,-6.9041,-7.3816,-3.248,-3.8018,-5.7016,-5.9239,-6.5992,-3.1294,-6.5636,-7.3124,-7.3315,-4.6186,-4.166,-2.8791,-8.4432,-4.7714,-4.7946,-3.9521,-3.9083
200802,-5.6552,-4.1367,-5.1607,-2.3163,-3.9669,-5.0288,-1.1666,-1.1255,-3.3135,-4.6822,-3.6216,-1.0869,-2.0098,-1.557,-2.9325,-0.8004,-1.1975,-2.2055,-2.578,-5.3418,-2.5291,-1.743,-3.9592,-5.0204,-6.0852
200803,-4.0468,-1.1956,2.2978,0.0984,-0.3007,-0.7307,1.8299,1.9118,1.537,0.589,-3.1754,1.2746,-2.4258,-1.0562,-0.7938,0.2,-2.3197,-2.413,-3.0465,-1.2178,0.1748,1.4466,-4.2801,-3.1885,0.6513
200804,3.1147,3.6006,0.7283,0.6076,0.6931,2.9074,4.269,3.5024,2.8608,0.518,7.0301,6.7131,9.0039,9.8693,7.5178,6.069,6.7068,5.8735,7.9946,2.7127,3.4018,3.4689,7.1656,4.1075,6.7843
200805,5.7811,4.154,2.2801,3.4462,1.6511,7.1292,3.4555,8.0308,5.6,1.7774,4.0807,3.554,6.8006,6.384,4.6196,4.2541,5.2897,3.8552,5.018,2.8179,3.5379,-0.3829,0.7596,-1.8063,1.7342
200806,-6.1825,-8.8938,-11.0805,-7.2317,-9.9352,-7.6455,-7.1622,-5.1518,-8.2743,-11.4978,-8.5346,-6.968,-6.8226,-7.0677,-6.4044,-7.0778,-8.9035,-9.8108,-5.534,-13.3582,-7.0598,-7.1304,-9.2105,-13.0804,-10.9219
200807,4.9339,4.467,4.9614,7.1244,3.3282,1.6653,2.8403,4.3669,3.5441,8.0658,-0.4981,0.1651,1.7401,-0.4978,5.7813,-0.3834,-1.5197,-7.7772,-2.129,-2.2264,-1.3314,-2.015,-1.8765,2.9456,7.9544
200808,1.1521,3.1488,2.9276,3.0791,6.8269,4.5475,4.5907,3.6273,5.4793,12.2307,3.1565,2.9956,4.4158,2.445,5.8631,1.0871,1.7955,2.0363,4.5553,2.5669,1.1373,1.5196,2.2763,-2.3974,0.1652
200809,-13.0726,-9.5411,-8.5935,-3.5287,-6.4629,-9.0349,-8.4878,-6.863,-4.5712,-6.8291,-13.7939,-11.5461,-8.1092,-6.6984,-6.0863,-13.1923,-13.3788,-14.7892,-10.4963,-8.7459,-9.4491,-8.6902,-7.0445,-7.8547,-3.5922
200810,-23.559,-20.0985,-18.9893,-15.3588,-21.6947,-22.6368,-23.2907,-18.6709,-19.5778,-20.8258,-22.9838,-18.2728,-17.4767,-19.9244,-20.3843,-20.7301,-20.3644,-25.2882,-22.4032,-18.7466,-14.4216,-15.5026,-13.0837,-27.0162,-16.8453
200811,-12.7871,-12.3466,-12.3982,-11.8075,-16.1823,-11.0705,-10.5662,-10.538,-9.6981,-16.7425,-11.7271,-10.2624,-9.3266,-9.2844,-6.7783,-8.2913,-8.9202,-9.2346,-8.8313,-15.2947,-6.0047,-4.5704,-6.7508,-13.9905,-17.1924
200812,2.6589,6.323,5.6862,2.6057,4.24,3.9507,6.3077,6.2678,5.4634,6.9404,6.6119,3.3735,4.4795,-0.1662,10.2627,4.3912,6.636,2.7664,2.4852,1.3199,1.5068,0.9706,0.4682,-1.8059,3.6935
200901,-6.7877,-7.7474,-9.7263,-15.751,-15.3064,-7.1295,-5.2765,-11.1086,-13.9183,-19.5914,-5.9841,-8.7278,-8.7114,-6.6411,-18.3193,-4.4718,-6.2422,-6.7014,-9.0176,-17.0359,-3.2478,-9.7497,-10.8447,-18.8152,-12.6531
200902,-11.0768,-10.5357,-12.488,-13.2063,-14.9318,-9.756,-8.9928,-10.669,-13.4967,-21.5554,-6.4117,-10.7772,-9.4823,-12.6188,-11.4569,-6.7048,-8.5808,-10.6334,-14.0597,-15.1537,-7.8326,-9.2991,-11.9716,-19.6016,-11.7427
200903,10.4928,11.5497,10.6223,7.7757,10.3681,8.3552,10.8242,9.9132,7.4641,13.8979,8.8405,9.2867,9.99,8.6149,13.2933,8.3747,9.1962,7.4861,11.0382,10.469,8.0542,8.3737,9.6625,11.7664,11.5968
200904,18.9864,15.8361,15.9777,16.0347,17.3432,16.0519,17.8214,15.298,13.7289,19.1497,14.1193,18.1893,13.8525,16.2449,15.7929,11.2517,14.0714,16.7762,14.3777,17.0324,6.7335,7.0867,10.8911,13.8286,23.6264
200905,6.0107,5.7113,4.6832,4.3968,3.8653,4.0105,3.1405,2.7912,0.5533,4.8252,3.9147,1.4203,2.8647,1.2742,-1.1027,3.6998,2.7568,4.9406,8.6146,3.8582,5.1788,5.3799,4.859,8.3486,7.3482
200906,7.9658,5.0525,4.2376,2.6084,3.1348,6.4408,2.0437,0.8178,-2.3057,0.4471,1.8205,1.5176,-1.6709,0.4515,0.2079,1.9469,0.6007,-1.3729,-0.6853,-0.1776,1.8215,-1.6025,-0.1781,-0.8854,-1.6572
200907,8.4377,7.4415,9.2078,8.8982,13.7672,6.0439,6.904,12.1732,11.8954,13.377,6.9354,9.4947,10.0008,12.33,16.1072,7.6157,7.748,9.4109,12.0153,11.0886,5.8908,8.9005,7.5588,8.533,9.2835
200908,3.4076,2.4455,3.6166,3.8684,10.1585,0.1433,0.654,3.2409,4.1975,8.023,1.0245,0.9685,3.8186,4.478,11.6013,2.031,4.4093,3.2734,6.1339,15.3186,1.2444,4.356,2.5989,6.2615,14.6504
200909,4.9406,5.6348,4.9877,6.3982,9.0533,8.1138,6.0101,7.3913,5.4986,8.0302,6.5653,4.138,6.6477,7.9274,6.9929,6.8915,4.9247,6.1343,6.4987,8.5431,3.474,2.4909,4.509,5.1229,0.5066
200910,-10.2791,-7.3301,-6.8876,-7.6897,-9.0441,-7.4417,-5.065,-6.9482,-9.3955,-10.0424,-5.0052,-3.6256,-5.3937,-5.498,-9.6849,-4.5849,-2.8238,-4.0352,-7.4471,-6.3641,0.2303,-1.0243,-3.2194,-3.4483,-10.0005
200911,-0.0856,-0.7639,3.5404,1.2632,1.6292,2.2501,1.3043,2.2858,3.048,5.7456,3.2168,3.2914,1.354,6.6218,7.2916,4.3528,4.498,4.396,4.3648,4.3928,7.0683,5.4676,4.2738,4.6098,5.8363
200912,5.8717,8.4703,7.751,7.9386,10.2611,9.1931,9.3767,9.283,7.4389,9.2763,6.9424,7.2515,7.026,7.4352,8.4602,6.0593,4.4953,7.7249,5.8054,6.4632,0.9192,2.5783,2.7428,1.7739,-1.9531
201001,-4.0107,-5.1833,-4.1238,-3.7984,-1.1344,-3.1482,-3.5182,-0.9148,-2.8373,-3.8903,-3.6027,-3.3292,-3.9344,-3.8989,-3.0181,-3.736,-3.7971,-5.194,-2.0397,-2.3055,-4.1074,-3.4519,-1.1291,-4.8511,-1.419
201002,3.9398,3.8652,4.9805,5.279,6.9355,2.0089,3.6178,2.6434,6.1092,5.5151,4.0771,3.9857,4.1336,6.898,8.9695,4.8376,7.0729,5.0391,3.9994,6.5729,2.503,3.047,2.5777,4.131,5.9635
201003,7.0563,6.7266,8.1908,6.915,9.91,6.8252,8.1945,7.923,7.259,11.3525,9.4008,6.7837,9.1881,7.7963,7.686,8.1858,6.3273,7.9538,5.7376,12.1351,5.1055,5.3812,6.4205,6.7749,8.3203
201004,6.5324,7.0948,5.7048,10.0457,12.0676,2.1525,5.707,5.3067,6.553,7.211,2.9783,5.8559,3.244,5.4602,5.7208,3.9877,4.5473,3.3262,7.0332,4.7657,0.3353,2.454,1.9497,-1.4683,2.6299
201005,-7.2435,-5.5411,-7.0122,-9.4148,-10.4536,-4.839,-6.2769,-7.485,-9.0595,-9.8144,-6.2864,-6.398,-6.5589,-9.6301,-9.2366,-5.1238,-8.4172,-8.7208,-6.9844,-7.9704,-7.4718,-7.781,-9.3333,-7.5657,-10.0445
201006,-6.9684,-7.0877,-6.8236,-7.2984,-11.5687,-5.3608,-5.049,-7.7378,-10.1099,-12.566,-5.6452,-6.1802,-7.1498,-7.5309,-11.8053,-4.3569,-6.1917,-7.48,-8.4454,-9.7449,-3.881,-6.7746,-3.2058,-7.3211,-9.7677
201007,6.0993,5.3258,7.0835,6.0452,6.1248,6.9585,7.9729,6.2907,7.2036,6.1464,6.577,7.3062,5.0446,8.0855,7.9891,6.9258,6.4331,8.5226,8.0644,6.4438,6.946,5.8671,7.9732,7.2338,5.4387
